"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"522095","INCENG","DR","INCORPORATED ENGINEE",1.99,1,"522095",0,0,0,0,"INCEN","INCORPORATED ENGINEE","","","","","","","","","","",1.81,10,"INE801D01017",2.15,1.25,60,0.2,"","","","INCEN"
"530887","INCFIN","C","INCAP FINANCIAL SERV",4.65,1,"530887",0,0,0,0,"INCFS","INCAP FINANCIAL SERV","","","","","","","","","","",4.21,10,"INE800D01019",55.1,4.43,55.1,1.5,"","","","INCFS"
"937901","INCND1","DR","0% Incred Financial Feb 23",1286.66,1,"937901",0,0,0,0,"IFSL18FEB22","0% Incred Financial Feb 23","","","","","","","","","","",857.78,1000,"INE945W07381",1081.8,815.2,1081.8,815.2,"","","","IFSL18FEB22"
"937903","INCND2","DR","9.25% Incred Financial Feb 24",1286.52,1,"937903",0,0,0,0,"925IFSL24","9.25% Incred Financial Feb 24","","","","","","","","","","",857.68,1000,"INE945W07399",1078.9,902.2,1078.9,850,"","","","925IFSL24"
"937905","INCND3","DR","9.13% Incred Financial Feb 24",655.44,1,"937905",0,0,0,0,"913IFSL24","9.13% Incred Financial Feb 24","","","","","","","","","","",436.96,1000,"INE945W07407",910,500,961.2,500,"","","","913IFSL24"
"975027","INCND4","DR","5% InCred Fin Serv Aug 25",137724,1,"975027",0,0,0,0,"IFSL110823","5% InCred Fin Serv Aug 25","","","","","","","","","","",91816,100000,"INE321N07319",0,0,0,0,"","","","IFSL110823"
"975369","INCND5","DR","5% InCred Fin Serv Apr 26",120122.52,1,"975369",0,0,0,0,"IFSLNIFT26","5% InCred Fin Serv Apr 26","","","","","","","","","","",80081.68,100000,"INE321N07384",0,0,0,0,"","","","IFSLNIFT26"
"975721","INCND6","DR","5% INCRED FIN SERV NOV 27",117600,1,"975721",0,0,0,0,"IFSL060624","5% INCRED FIN SERV NOV 27","","","","","","","","","","",78400,100000,"INE321N07418",0,0,0,0,"","","","IFSL060624"
"976361","INCND7","DR","INCRED FIN SERV MAY 28",120000,1,"976361",0,0,0,0,"IFSL24125","INCRED FIN SERV MAY 28","","","","","","","","","","",80000,100000,"INE321N07517",0,0,0,0,"","","","IFSL24125"
"0","INCOFS","DR","INTERNATIONAL CONSTRUCTION OFS",0,1,"0",0,0,0,0,"INCOFS","INTERNATIONAL CONSTRUCTION OFS","","","","","","","","","","",0,10,"INE000000131",0,0,0,0,"","","","INCOFS"
"514165","INDACR","DR","INDIAN ACRYLICS LTD",7.2,1,"514165",0,0,0,0,"INDIANACRY","INDIAN ACRYLICS LTD","","","","","","","","","","",4.8,10,"INE862B01013",8.88,3.52,29.44,0.9,"","","","INDIANACRY"
"530747","INDAF","DR","CHALLANI CAPITAL LIMITED",21.81,1,"530747",0,0,0,0,"CHALLANI","CHALLANI CAPITAL LIMITED","","","","","","","","","","",17.85,10,"INE807A01010",33.12,17.56,38.5,1.5,"","","","CHALLANI"
"500445","INDALU","DR","INDAL",0,1,"500445",0,0,0,0,"","INDAL","","","","","","","","","","",0,10,"INE249A01015",0,0,325,48,"","","",""
"524648","INDAMI","C","INDO AMINES LTD",135.95,1,"524648",0,0,0,0,"INDOAMIN","INDO AMINES LTD","","","","","","","","","","",123.05,5,"INE760F01028",167.95,82,247.9,0.08,"","","","INDOAMIN"
"531674","INDAS","C","INDO-ASIAN PROJECTS LIMITED",10.86,1,"531674",0,0,0,0,"INDOASIAP","INDO-ASIAN PROJECTS LIMITED","","","","","","","","","","",9.84,10,"INE559F01016",10.4,10.35,52.5,5.32,"","","","INDOASIAP"
"502241","INDASA","C","IAG COMPANY LTD",4.81,1,"502241",0,0,0,0,"IAG","IAG COMPANY LTD","","","","","","","","","","",4.37,10,"INE831D01014",12.36,3.41,525,1.5,"","","","IAG"
"532187","INDBA","DR","INDUSIND BANK LIMITED",1124.95,1,"532187",0,0,0,0,"INDUSINDBK","INDUSIND BANK LIMITED","","","","","","","","","","",920.45,10,"INE095A01012",1077.8,710.85,2037.9,9,"","","","INDUSINDBK"
"523465","INDBAN","DR","IND BANK HOUSING LTD",62.64,1,"523465",0,0,0,0,"INDBNK","IND BANK HOUSING LTD","","","","","","","","","","",41.76,10,"INE969D01012",62.4,35.5,110,1.5,"","","","INDBNK"
"519463","INDBEV","DR","IB INFOTECH ENTERPRISES LTD",40.47,1,"519463",0,0,0,0,"IBINFO","IB INFOTECH ENTERPRISES LTD","","","","","","","","","","",36.63,1,"INE678B01039",82.03,16,82.03,0.05,"","","","IBINFO"
"526445","INDBI","DR","INDRAYANI BIOTECH",9,1,"526445",0,0,0,0,"INDRANIB","INDRAYANI BIOTECH","","","","","","","","","","",6,10,"INE007C01021",15.86,7.18,115.7,0.5,"","","","INDRANIB"
"519222","INDBIO","DR","INDO BIOTECH FOODS LTD.",4.2,1,"519222",0,0,0,0,"INDBF","INDO BIOTECH FOODS LTD.","","","","","","","","","","",3.8,10,"INE183C01012",28.2,2,38.75,0.25,"","","","INDBF"
"800808","INDBON","DR","GOI LOAN  6.90% 2065",104.47,1,"800808",0,0,0,0,"690GOI65","GOI LOAN  6.90% 2065","","","","","","","","","","",85.49,100,"IN0020250018",0,0,0,0,"","","","690GOI65"
"524342","INDBOR","DR","INDO BORAX & CHEMICALS LTD",525.2,1,"524342",0,0,0,0,"INDOBORAX","INDO BORAX & CHEMICALS LTD","","","","","","","","","","",350.2,1,"INE803D01021",499.95,225.6,499.95,0.1,"","","","INDOBORAX"
"504731","INDBR","DR","AZAD INDIA MOBILITY LTD",114.08,1,"504731",0,0,0,0,"AZADIND","AZAD INDIA MOBILITY LTD","","","","","","","","","","",76.06,10,"INE566M01017",176.8,75.15,212.75,1.7,"","","","AZADIND"
"530911","INDBRI","DR","INDO BRITAIN AGRO FA",1.2,1,"530911",0,0,0,0,"INDOBRIT","INDO BRITAIN AGRO FA","","","","","","","","","","",0.8,10,"INE145C01011",1,1,35.5,1,"","","","INDOBRIT"
"532544","INDBUL","DR","INDIABULLS FINANCIAL SERVICES",299.5,1,"532544",0,0,0,0,"IBULLS","INDIABULLS FINANCIAL SERVICES","","","","","","","","","","",245.1,2,"INE894F01025",345.5,178.55,1028,22,"","","","IBULLS"
"532745","INDC","C","INDITRADE CAPITAL LIMITED",2.94,1,"532745",0,0,0,0,"INDICAP","INDITRADE CAPITAL LIMITED","","","","","","","","","","",2.66,10,"INE347H01012",7.56,2.17,126.35,2.17,"","","","INDICAP"
"531084","INDCA","C","INDO BONITO MULTINATIONAL LIMI",0.33,1,"531084",0,0,0,0,"INDOBONIT","INDO BONITO MULTINATIONAL LIMI","","","","","","","","","","",0.31,10,"INE457B01012",1.25,0.32,29.4,0.32,"","","","INDOBONIT"
"532010","INDCAP","DR","NETVISION WEB TECHNOLOGIES LTD",2.14,1,"532010",0,0,0,0,"NETVIS","NETVISION WEB TECHNOLOGIES LTD","","","","","","","","","","",1.44,10,"INE286D01011",4.54,1.4,91,0.95,"","","","NETVIS"
"509692","INDCAR","DR","INDIAN CARD CLOTHING LTD",264,1,"509692",0,0,0,0,"INDIANCARD","INDIAN CARD CLOTHING LTD","","","","","","","","","","",176,10,"INE061A01014",322.9,154,451.85,29.5,"","","","INDIANCARD"
"511355","INDCC","C","INDIA CEMENTS CAPITAL LIMITED",26.19,1,"511355",0,0,0,0,"INDCEMCAP","INDIA CEMENTS CAPITAL LIMITED","","","","","","","","","","",25.17,10,"INE429D01017",25.68,9.14,42.5,1.1,"","","","INDCEMCAP"
"530005","INDCEM","DR","INDIA CEMENTS LTD",458.45,1,"530005",0,0,0,0,"INDIACEM","INDIA CEMENTS LTD","","","","","","","","","","",305.65,10,"INE383A01012",489.65,342.05,489.65,12.85,"","","","INDIACEM"
"513235","INDCHA","C","INDIA CHARGE CHROME",0,1,"513235",0,0,0,0,"","INDIA CHARGE CHROME","","","","","","","","","","",0,10,"INE801B01011",0,0,62.5,0.8,"","","",""
"532100","INDCIT","DR","INDO-CITY INFOTECH LIMITED",13.12,1,"532100",0,0,0,0,"INDOCITY","INDO-CITY INFOTECH LIMITED","","","","","","","","","","",11.88,10,"INE456B01014",17.95,9.2,80,1,"","","","INDOCITY"
"538838","INDCOT","DR","INDO COTSPIN LIMITED",35.7,1,"538838",0,0,0,0,"ICL","INDO COTSPIN LIMITED","","","","","","","","","","",32.3,10,"INE407P01017",44.05,22.05,60,1.17,"","","","ICL"
"521016","INDCOU","DR","INDO COUNT INDUSTRIES LIMITED",468.6,1,"521016",0,0,0,0,"ICIL","INDO COUNT INDUSTRIES LIMITED","","","","","","","","","","",312.4,2,"INE483B01026",463.8,217.25,463.8,0.52,"","","","ICIL"
"526887","INDCRE","C","INDO CREDIT CAPITAL",10.04,1,"526887",0,0,0,0,"INDOCRED","INDO CREDIT CAPITAL","","","","","","","","","","",9.66,10,"INE147D01015",12.94,3.26,21.75,0.36,"","","","INDOCRED"
"544432","INDCRO","DR","INDOGULF CROPSCIENCES LIMITED",85.58,1,"544432",0,0,0,0,"IGCL","INDOGULF CROPSCIENCES LIMITED","","","","","","","","","","",57.06,10,"INE05J901018",118.75,49.55,121.9,49.55,"","","","IGCL"
"506485","INDDYE","DR","NAVINON LIMITED",3.54,1,"506485",0,0,0,0,"IDI","NAVINON LIMITED","","","","","","","","","","",2.36,10,"INE888A01010",4.15,1.25,153.85,1.25,"","","","IDI"
"522165","INDELE","DR","INDSIL HYDRO POWER AND MANGANE",48.64,1,"522165",0,0,0,0,"INDSILHYD","INDSIL HYDRO POWER AND MANGANE","","","","","","","","","","",32.44,10,"INE867D01018",54,29.5,226.85,1.26,"","","","INDSILHYD"
"540750","INDEN","DR","INDIAN ENERGY EXCHANGE LIMITED",137.65,1,"540750",0,0,0,0,"IEX","INDIAN ENERGY EXCHANGE LIMITED","","","","","","","","","","",112.65,1,"INE022Q01020",160.3,114.5,318.72,37.02,"","","","IEX"
"543715","INDENT","DR","INDIABULLS ENTERPRISES LIMITED",20.84,1,"543715",0,0,0,0,"IEL","INDIABULLS ENTERPRISES LIMITED","","","","","","","","","","",17.06,2,"INE059901020",26.79,12,27.1,7.43,"","","","IEL"
"524614","INDEXT","DR","IEL LIMITED",6.4,1,"524614",0,0,0,0,"INDXTRA","IEL LIMITED","","","","","","","","","","",5.24,1,"INE056E01024",10.28,4.5,15.28,0.1,"","","","INDXTRA"
"531505","INDF","C","INDERGIRI FINANCE LTD",30.34,1,"531505",0,0,0,0,"INDERGR","INDERGIRI FINANCE LTD","","","","","","","","","","",27.46,10,"INE628F01019",36.64,15.38,109.67,0.5,"","","","INDERGR"
"544328","INDFAR","DR","INDO FARM EQUIPMENT LIMITED",176.3,1,"544328",0,0,0,0,"INDOFARM","INDO FARM EQUIPMENT LIMITED","","","","","","","","","","",117.6,10,"INE622H01018",271.5,110.55,292.3,110.55,"","","","INDOFARM"
"532492","INDFER","DR","INDOGULF FERTILIZERS",0,1,"532492",0,0,0,0,"","INDOGULF FERTILIZERS","","","","","","","","","","",0,10,"INE911F01019",0,0,274,27.5,"","","",""
"511682","INDFI","C","IFL PROMOTERS LIMITED",0.8,1,"511682",0,0,0,0,"IFLPROMOT","IFL PROMOTERS LIMITED","","","","","","","","","","",0.76,1,"INE326D01031",0.8,0.4,8.28,0.14,"","","","IFLPROMOT"
"532821","INDFIL","C","INDUS FILA LIMITED",1.33,1,"532821",0,0,0,0,"INDUSFILA","INDUS FILA LIMITED","","","","","","","","","","",1.21,10,"INE025I01012",4.5,1.27,394,1.27,"","","","INDUSFILA"
"509684","INDFOI","C","INDIA FOILS LTD",0,1,"509684",0,0,0,0,"INDIAFOI","INDIA FOILS LTD","","","","","","","","","","",0,1,"INE260A01020",0,0,163.33,3.8,"","","","INDIAFOI"
"504736","INDFOR","DR","INDIA FORGE & DROP S",0,1,"504736",0,0,0,0,"","INDIA FORGE & DROP S","","","","","","","","","","",0,10,"",0,0,97.5,10,"","","",""
"519538","INDFRE","DR","INDO-FRENCH BIOTECH ENTER",0.72,1,"519538",0,0,0,0,"INDOFREB","INDO-FRENCH BIOTECH ENTER","","","","","","","","","","",0.48,10,"INE867B01012",2.95,0.6,75,0.25,"","","","INDOFREB"
"532514","INDGAS","DR","INDRAPRASHTHA GAS LTD",182.1,1,"532514",0,0,0,0,"IGL","INDRAPRASHTHA GAS LTD","","","","","","","","","","",121.4,2,"INE203G01027",223.55,141.6,302,5.57,"","","","IGL"
"531253","INDGEL","DR","INDIA GELATINE & CHEMICALS LTD",477.05,1,"531253",0,0,0,0,"INDGELA","INDIA GELATINE & CHEMICALS LTD","","","","","","","","","","",318.05,10,"INE342D01012",418,295,513.95,7.65,"","","","INDGELA"
"526791","INDGER","DR","INDO GERMA PRODUCTS",2.83,1,"526791",0,0,0,0,"","INDO GERMA PRODUCTS","","","","","","","","","","",2.57,10,"",2.7,2.7,12.6,1.75,"","","",""
"506945","INDGI","C","INDO GULF INDUSTRIES",2.98,1,"506945",0,0,0,0,"","INDO GULF INDUSTRIES","","","","","","","","","","",2.7,1,"INE684U01011",2.84,1.96,190,1.1,"","","",""
"539433","INDGLO","C","INDO-GLOBAL ENTERPRISES LTD",16.8,1,"539433",0,0,0,0,"INDOGLOBAL","INDO-GLOBAL ENTERPRISES LTD","","","","","","","","","","",15.2,10,"INE400S01016",18.45,9.11,21.9,9.11,"","","","INDOGLOBAL"
"500201","INDGLY","DR","INDIA GLYCOLS LTD",1265.45,1,"500201",0,0,0,0,"INDIAGLYCO","INDIA GLYCOLS LTD","","","","","","","","","","",843.65,5,"INE560A01023",1222.85,793.95,1222.85,6.65,"","","","INDIAGLYCO"
"540152","INDGR","C","INDIA GREEN REALITY LIMITED",5.5,1,"540152",0,0,0,0,"IGRL","INDIA GREEN REALITY LIMITED","","","","","","","","","","",4.98,10,"INE373V01019",8.64,4.18,44.7,4.18,"","","","IGRL"
"531968","INDGRE","C","INDO GREEN PROJECTS LTD",45.21,1,"531968",0,0,0,0,"IITLPROJ","INDO GREEN PROJECTS LTD","","","","","","","","","","",40.91,10,"INE786E01018",73.9,33.01,87.05,1,"","","","IITLPROJ"
"540565","INDGRI","DR","INDIGRID INFRASTRUCTURE TRUST",213.57,1,"540565",0,0,0,0,"INDIGRID","INDIGRID INFRASTRUCTURE TRUST","","","","","","","","","","",142.39,100,"INE219X23014",180.96,156.6,180.96,85.71,"","","","INDIGRID"
"500723","INDGUL","DR","INDO GULF CORPORATION LTD",0,1,"500723",0,0,0,0,"","INDO GULF CORPORATION LTD","","","","","","","","","","",0,10,"INE022A01016",0,0,141,18,"","","",""
"523066","INDGYP","DR","INDIA GYPSUM LTD",0,1,"523066",0,0,0,0,"","INDIA GYPSUM LTD","","","","","","","","","","",0,10,"INE561A01013",0,0,129.95,8.8,"","","",""
"543925","INDHIG","DR","MAPLE INFRASTRUCTURE TRUST",171.48,1,"543925",0,0,0,0,"MIT","MAPLE INFRASTRUCTURE TRUST","","","","","","","","","","",114.32,10,"INE0M5S23019",145.6,140.82,145.6,120,"","","","MIT"
"535789","INDHO","DR","SAMMAAN CAPITAL LIMITED",194.15,1,"535789",0,0,0,0,"SAMMAANCAP","SAMMAAN CAPITAL LIMITED","","","","","","","","","","",129.45,2,"INE148I01020",192.9,116.8,1283.86,72.47,"","","","SAMMAANCAP"
"530979","INDHOM","DR","INDIA HOME LOAN LIMITED",37.94,1,"530979",0,0,0,0,"INDIAHOME","INDIA HOME LOAN LIMITED","","","","","","","","","","",25.3,10,"INE274E01015",47.54,24.8,161,0.5,"","","","INDIAHOME"
"500850","INDHOT","DR","INDIAN HOTELS CO LTD",796.4,1,"500850",0,0,0,0,"INDHOTEL","INDIAN HOTELS CO LTD","","","","","","","","","","",651.6,1,"INE053A01029",811.9,565.25,894.15,38.87,"","","","INDHOTEL"
"504741","INDHUM","DR","INDIAN HUME PIPE CO. LTD.",442.2,1,"504741",0,0,0,0,"INDIANHUME","INDIAN HUME PIPE CO. LTD.","","","","","","","","","","",294.8,2,"INE323C01030",431,280,613.15,1.09,"","","","INDIANHUME"
"539175","INDI","C","STARBEAM VENTURES  LIMITED",1.27,1,"539175",0,0,0,0,"STARBEAM","STARBEAM VENTURES  LIMITED","","","","","","","","","","",1.21,1,"INE924N01024",4.85,1.27,5.06,0.26,"","","","STARBEAM"
"532814","INDIBA","DR","INDIAN BANK",985.6,1,"532814",0,0,0,0,"INDIANB","INDIAN BANK","","","","","","","","","","",806.4,10,"INE562A01011",1000.05,642.8,1000.05,41.7,"","","","INDIANB"
"506490","INDIEL","DR","INDIAN ELECTRO CHEMICALS LTD.",0.02,1,"506490",0,0,0,0,"","INDIAN ELECTRO CHEMICALS LTD.","","","","","","","","","","",0.01,10,"",0,0,0,0,"","","",""
"535667","INDIFI","DR","INDIA FINSEC LTD",266.4,1,"535667",0,0,0,0,"IFINSEC","INDIA FINSEC LTD","","","","","","","","","","",177.6,10,"INE474O01010",284.95,140.1,284.95,4.7,"","","","IFINSEC"
"522099","INDIND","DR","INDUCON INDIA",62.35,1,"522099",0,0,0,0,"","INDUCON INDIA","","","","","","","","","","",56.45,10,"",64.75,12.1,64.75,4,"","","",""
"544334","INDINS","C","INDOBELL INSULATIONS LIMITED",79.95,1,"544334",0,0,0,0,"INDOBELL","INDOBELL INSULATIONS LIMITED","","","","","","","","","","",72.35,10,"INE0FK501019",130.5,44.75,166.75,44.75,"","","","INDOBELL"
"531053","INDINT","DR","INDIA INTRN.MARKETIN",0.94,1,"531053",0,0,0,0,"INDIM","INDIA INTRN.MARKETIN","","","","","","","","","","",0.86,10,"INE506C01014",0.9,0.9,17.5,0.9,"","","","INDIM"
"501295","INDINV","DR","INDUSTRIAL INVESTMENT TRUST LT",176.25,1,"501295",0,0,0,0,"IITL","INDUSTRIAL INVESTMENT TRUST LT","","","","","","","","","","",117.55,10,"INE886A01014",229.2,119.2,439,12.9,"","","","IITL"
"513361","INDIST","DR","INDIA HOMES LIMITED",31.4,1,"513361",0,0,0,0,"INDIAHOMES","INDIA HOMES LIMITED","","","","","","","","","","",20.94,1,"INE072A01029",27.5,9.04,120,0.19,"","","","INDIAHOMES"
"532305","INDLAB","DR","IND-SWIFT LABORATORIES LIMITED",356.1,1,"532305",0,0,0,0,"INDSWFTLAB","IND-SWIFT LABORATORIES LIMITED","","","","","","","","","","",237.4,10,"INE915B01019",320.25,87,320.25,13.25,"","","","INDSWFTLAB"
"509051","INDLE","DR","INDIAN INFOTECH AND SOFTWARE L",0.72,1,"509051",0,0,0,0,"INDINFO","INDIAN INFOTECH AND SOFTWARE L","","","","","","","","","","",0.48,1,"INE300B01022",1.29,0.47,42.54,0.11,"","","","INDINFO"
"500202","INDLEA","DR","INDIA LEASE DEVL LTD",8.4,1,"500202",0,0,0,0,"INDLEASE","INDIA LEASE DEVL LTD","","","","","","","","","","",7.6,10,"INE333C01013",12.16,6.71,60,2.3,"","","","INDLEASE"
"533257","INDLIM","DR","INDOSOLAR LIMITED",313.35,1,"533257",0,0,0,0,"WAAREEINDO","INDOSOLAR LIMITED","","","","","","","","","","",283.55,10,"INE866K01023",725,285.1,725,0.33,"","","","WAAREEINDO"
"504746","INDLIN","DR","INDIAN LINK CHAIN MNFRS LTD",547.05,1,"504746",0,0,0,0,"INLCM","INDIAN LINK CHAIN MNFRS LTD","","","","","","","","","","",494.95,10,"INE359D01024",2640.75,476.1,2640.75,5,"","","","INLCM"
"544172","INDLTD","DR","INDEGENE LTD",683.4,1,"544172",0,0,0,0,"INDGN","INDEGENE LTD","","","","","","","","","","",455.6,10,"INE065X01017",596.5,414.9,736.6,414.9,"","","","INDGN"
"544364","INDMAN","DR","INDEF MANUFACTURING LIMITED",261.1,1,"544364",0,0,0,0,"BAJAJINDEF","INDEF MANUFACTURING LIMITED","","","","","","","","","","",174.1,1,"INE0O9T01021",449,207,580.85,202.05,"","","","BAJAJINDEF"
"542726","INDMAR","DR","INDIAMART INTERMESH LIMITED",2164.8,1,"542726",0,0,0,0,"INDIAMART","INDIAMART INTERMESH LIMITED","","","","","","","","","","",1443.2,10,"INE933S01016",2686.55,1730.5,4975.98,476,"","","","INDIAMART"
"532150","INDMED","DR","INDRAPRASTHA MEDICAL CORPORATI",446,1,"532150",0,0,0,0,"INDRAMEDCO","INDRAPRASTHA MEDICAL CORPORATI","","","","","","","","","","",297.4,10,"INE681B01017",640.05,342.35,640.05,4,"","","","INDRAMEDCO"
"511473","INDMER","DR","INDBANK MERCHANT BANKING SERVI",39.34,1,"511473",0,0,0,0,"INDBANK","INDBANK MERCHANT BANKING SERVI","","","","","","","","","","",26.24,10,"INE841B01017",47,29,60.7,0.7,"","","","INDBANK"
"533047","INDMFA","DR","INDIAN METALS & FERRO ALLOYS L",1721.5,1,"533047",0,0,0,0,"IMFA","INDIAN METALS & FERRO ALLOYS L","","","","","","","","","","",1147.7,10,"INE919H01018",1674.9,756.9,1674.9,5.38,"","","","IMFA"
"544837","INDMIM","DR","INDO MIM LIMITED",917.85,1,"544837",0,0,0,0,"INDOMIM","INDO MIM LIMITED","","","","","","","","","","",751.05,1,"INE084101034",908.8,701,908.8,701,"","","","INDOMIM"
"590065","INDMO","DR","INDIA MOTOR PARTS & ACCESSORIE",1262.4,1,"590065",0,0,0,0,"IMPAL","INDIA MOTOR PARTS & ACCESSORIE","","","","","","","","","","",841.6,10,"INE547E01014",1234,933,1503,40.07,"","","","IMPAL"
"961830","INDN10","DR","8.65% Indian Rail Fin. Feb 29",1335.36,1,"961830",0,0,0,0,"865IRFC29","8.65% Indian Rail Fin. Feb 29","","","","","","","","","","",890.24,1000,"INE053F07686",1222.63,1076.18,1428,950.6,"","","","865IRFC29"
"961879","INDN11","DR","8.19% Indian Rail Fin. Mar 24",1440,1,"961879",0,0,0,0,"819IRFC24","8.19% Indian Rail Fin. Mar 24","","","","","","","","","","",960,1000,"INE053F07710",1200,1000.1,1428,1000.1,"","","","819IRFC24"
"961881","INDN12","DR","8.63% Indian Rail Fin. Mar 29",1324.2,1,"961881",0,0,0,0,"863IRFC29","8.63% Indian Rail Fin. Mar 29","","","","","","","","","","",882.8,1000,"INE053F07728",1249.9,1000.5,1573,1000,"","","","863IRFC29"
"961883","INDN13","DR","8.44% Indian Rail Fin. Mar 24",1272,1,"961883",0,0,0,0,"844IRFC24","8.44% Indian Rail Fin. Mar 24","","","","","","","","","","",848,1000,"INE053F07736",1195.99,1001.1,1452,936,"","","","844IRFC24"
"961885","INDN14","DR","8.88% Indian Rail Fin. Mar 29",1349.8,1,"961885",0,0,0,0,"888IRFC29","8.88% Indian Rail Fin. Mar 29","","","","","","","","","","",899.88,1000,"INE053F07744",1234.98,1090,1449.85,1007.5,"","","","888IRFC29"
"935566","INDN15","DR","7.07% Indian Rail Fin. Dec 25",1224,1,"935566",0,0,0,0,"707IRFC25","7.07% Indian Rail Fin. Dec 25","","","","","","","","","","",816,10,"INE053F07793",1206,1020,1574.9,1001,"","","","707IRFC25"
"935568","INDN16","DR","7.28% Indian Rail Fin. Dec 30",1369.02,1,"935568",0,0,0,0,"728IRFC30","7.28% Indian Rail Fin. Dec 30","","","","","","","","","","",912.68,1000,"INE053F07801",1298.9,1071,2084.6,1000,"","","","728IRFC30"
"935570","INDN17","DR","7.25% Indian Rail Fin. Dec 35",1418.41,1,"935570",0,0,0,0,"725IRFC35","7.25% Indian Rail Fin. Dec 35","","","","","","","","","","",945.61,1000,"INE053F07819",1475,1182.01,1547.9,1004,"","","","725IRFC35"
"935572","INDN18","DR","7.32% Indian Rail Fin. Dec 25",1205.54,1,"935572",0,0,0,0,"732IRFC25","7.32% Indian Rail Fin. Dec 25","","","","","","","","","","",803.7,1000,"INE053F07827",1074,998.4,1245,998.4,"","","","732IRFC25"
"935574","INDN19","DR","7.53% Indian Rail Fin. Dec 30",1359.72,1,"935574",0,0,0,0,"753IRFC30","7.53% Indian Rail Fin. Dec 30","","","","","","","","","","",906.48,1000,"INE053F07835",1164,1077,1289.84,996,"","","","753IRFC30"
"935576","INDN20","DR","7.5% Indian Rail Fin. Dec 35",1454.4,1,"935576",0,0,0,0,"750IRFC35","7.5% Indian Rail Fin. Dec 35","","","","","","","","","","",969.6,1000,"INE053F07843",1249,1156.46,1376.9,993.1,"","","","750IRFC35"
"935676","INDN21","DR","7.04% Indian Rail Fin. Mar 26",1260.9,1,"935676",0,0,0,0,"704IRFC26","7.04% Indian Rail Fin. Mar 26","","","","","","","","","","",840.6,1000,"INE053F07876",1060,1024.12,1399.9,1000,"","","","704IRFC26"
"935678","INDN22","DR","7.35% Indian Rail Fin. Mar 31",1344,1,"935678",0,0,0,0,"735IRFC31","7.35% Indian Rail Fin. Mar 31","","","","","","","","","","",896,1000,"INE053F07884",1161,1120,1348,1001.1,"","","","735IRFC31"
"935680","INDN23","DR","7.29% Indian Rail Fin. Mar 26",1027.2,1,"935680",0,0,0,0,"729IRFC26","7.29% Indian Rail Fin. Mar 26","","","","","","","","","","",684.8,1000,"INE053F07892",1099,856,1309.99,856,"","","","729IRFC26"
"935682","INDN24","DR","7.64% Indian Rail Fin. Mar 31",1374,1,"935682",0,0,0,0,"764IRFC31","7.64% Indian Rail Fin. Mar 31","","","","","","","","","","",916,1000,"INE053F07900",1170,1085.2,1390,1030,"","","","764IRFC31"
"972693","INDN26","DR","7.77% Indian Rail Fin. Nov 26",126000,1,"972693",0,0,0,0,"777IRFC26","7.77% Indian Rail Fin. Nov 26","","","","","","","","","","",84000,10000,"INE053F09HU6",108614.18,104000,122680,96010,"","","","777IRFC26"
"972788","INDN27","DR","7.38% Indian Rail Fin. Nov 27",1200000,1,"972788",0,0,0,0,"738IRFC27A","7.38% Indian Rail Fin. Nov 27","","","","","","","","","","",800000,10000,"INE053F09HW2",0,0,0,0,"","","","738IRFC27A"
"972692","INDN28","DR","IRFC SR-79 7.55 08NV21 FV1LAC",125520,1,"972692",0,0,0,0,"IRFC8NOV11A","IRFC SR-79 7.55 08NV21 FV1LAC","","","","","","","","","","",83680,10000,"INE053F09HT8",104600,104572.05,110000,100100,"","","","IRFC8NOV11A"
"972869","INDN29","DR","IRFC 6.72 BD 20DC20 F1L 26JN11",120000,1,"972869",0,0,0,0,"672IRFC2020","IRFC 6.72 BD 20DC20 F1L 26JN11","","","","","","","","","","",80000,10000,"INE053F09HL5",103785,100000,104578,93300,"","","","672IRFC2020"
"972859","INDN30","DR","8.48% Indian Rail Fin. Nov 28",1458120,1,"972859",0,0,0,0,"848IRFC28B","8.48% Indian Rail Fin. Nov 28","","","","","","","","","","",972080,1000,"INE053F07629",0,0,1329002.38,1006500,"","","","848IRFC28B"
"953649","INDN31","DR","7.04% Indian Rail Fin. Mar 26",1321048.8,1,"953649",0,0,0,0,"704IRFC26A","7.04% Indian Rail Fin. Mar 26","","","","","","","","","","",880699.2,1000000,"INE053F07868",1115423.5,1066925,1148197.41,1066925,"","","","704IRFC26A"
"972862","INDN38","DR","8.48% Indian Rail Fin. Nov 28",1517543.06,1,"972862",0,0,0,0,"848IRFC29A","8.48% Indian Rail Fin. Nov 28","","","","","","","","","","",1011695.38,1000000,"INE053F07645",1328457.01,1264174.23,1328457.01,1175860,"","","","848IRFC29A"
"972858","INDN39","DR","INDIAN RAILWAY FIN LTD 8.35",1365201.32,1,"972858",0,0,0,0,"835IRFC23A","INDIAN RAILWAY FIN LTD 8.35","","","","","","","","","","",910134.22,1000,"",1137667.77,1137667.77,1154200,1079584,"","","","835IRFC23A"
