"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"824071","OPTIND","BSESEN","OPTION","27-Aug-2026","74600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",120,0,20,5,"BSE SENSEX","","","","",1073.95,6088.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824078","OPTIND","BSESEN","OPTION","27-Aug-2026","76900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,3548.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824105","OPTIND","BANKEX","OPTION","27-Aug-2026","60900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,27.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824118","OPTIND","BSESEN","OPTION","27-Aug-2026","70900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4525.8,9927.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824138","OPTIND","BSESEN","OPTION","27-Aug-2026","80000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40900,0,20,5,"BSE SENSEX","","","","",0.05,856.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824145","OPTIND","BSESEN","OPTION","27-Aug-2026","82300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,221.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824196","OPTIND","BSESEN","OPTION","27-Aug-2026","80900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",120,0,20,5,"BSE SENSEX","","","","",0.05,576.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824215","OPTIND","BANKEX","OPTION","27-Aug-2026","58200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",5108.2,9648.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537953,"BANKEX"
"824258","OPTIND","BSESEN","OPTION","27-Aug-2026","74000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",16380,0,20,5,"BSE SENSEX","","","","",0.05,153.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824266","OPTIND","BSESEN","OPTION","27-Aug-2026","76300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",400,0,20,5,"BSE SENSEX","","","","",0.05,731.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824269","OPTIND","BSESEN","OPTION","27-Aug-2026","78600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1940,0,20,5,"BSE SENSEX","","","","",0.05,2315.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824285","OPTIND","BANKEX","OPTION","27-Aug-2026","57900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824288","OPTIND","BANKEX","OPTION","27-Aug-2026","68200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1770,0,30,5,"BANKEX","","","","",0.05,384.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824306","OPTIND","BSESEN","OPTION","27-Aug-2026","70300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824310","OPTIND","BSESEN","OPTION","27-Aug-2026","72600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,35.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824315","OPTIND","BSESEN","OPTION","27-Aug-2026","74900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",100,0,20,5,"BSE SENSEX","","","","",0.05,310.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824330","OPTIND","BANKEX","OPTION","27-Aug-2026","62200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1249.8,5568,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824337","OPTIND","BANKEX","OPTION","27-Aug-2026","64500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",390,0,30,5,"BANKEX","","","","",0.05,2797.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824344","OPTIND","BANKEX","OPTION","27-Aug-2026","66800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,1020.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824385","OPTIND","BSESEN","OPTION","27-Aug-2026","80300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",271.4,4436.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824388","OPTIND","BANKEX","OPTION","27-Aug-2026","60800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2538.2,7034.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824390","OPTIND","BSESEN","OPTION","27-Aug-2026","82600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1918.55,7019.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824442","OPTIND","BANKEX","OPTION","27-Aug-2026","56200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824443","OPTIND","BANKEX","OPTION","27-Aug-2026","58500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824488","OPTIND","BSEFOC","OPTION","27-Aug-2026","29000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",7591.45,10558.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"824489","OPTIND","BANKEX","OPTION","27-Aug-2026","54800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824492","OPTIND","BANKEX","OPTION","27-Aug-2026","59200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4112.2,8649.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824510","OPTIND","BANKEX","OPTION","27-Aug-2026","66200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",300,0,30,5,"BANKEX","","","","",0.05,2438.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824514","OPTIND","BANKEX","OPTION","27-Aug-2026","68500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",933.4,4967.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824526","OPTIND","BSESEN","OPTION","27-Aug-2026","76200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",14.65,4311.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824529","OPTIND","BSESEN","OPTION","27-Aug-2026","78500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",24060,0,20,5,"BSE SENSEX","","","","",0.05,1860.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824544","OPTIND","BANKEX","OPTION","27-Aug-2026","55500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",7801.8,12342.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824548","OPTIND","BANKEX","OPTION","27-Aug-2026","57800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",5507.15,10047.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824555","OPTIND","BANKEX","OPTION","27-Aug-2026","60200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824558","OPTIND","BANKEX","OPTION","27-Aug-2026","62500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1470,0,30,5,"BANKEX","","","","",0.05,181.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824560","OPTIND","BSEFOC","OPTION","27-Aug-2026","39000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",5085,0,45,5,"BSE FOCUSED IT INDEX","","","","",0.05,771.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3808320,"FOCIT"
"824562","OPTIND","BANKEX","OPTION","27-Aug-2026","64800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",360,0,30,5,"BANKEX","","","","",0.05,1183.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824568","OPTIND","BSESEN","OPTION","27-Aug-2026","70200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5221.5,10628.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824572","OPTIND","BSESEN","OPTION","27-Aug-2026","72500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2956.65,8308.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824578","OPTIND","BSESEN","OPTION","27-Aug-2026","74800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",80,0,20,5,"BSE SENSEX","","","","",917.6,5868.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824605","OPTIND","BSEFOC","OPTION","27-Aug-2026","33000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",3602,6565.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"824614","OPTIND","BANKEX","OPTION","27-Aug-2026","65500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1110,0,30,5,"BANKEX","","","","",0.05,2041.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824620","OPTIND","BANKEX","OPTION","27-Aug-2026","67800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,524.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824642","OPTIND","BSESEN","OPTION","27-Aug-2026","80200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1180,0,20,5,"BSE SENSEX","","","","",0.05,763.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824645","OPTIND","BSESEN","OPTION","27-Aug-2026","82500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,20,5,"BSE SENSEX","","","","",0.05,178.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824659","OPTIND","BANKEX","OPTION","27-Aug-2026","61800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1601.35,5995.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824720","OPTIND","BANKEX","OPTION","27-Aug-2026","59500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824734","OPTIND","BSESEN","OPTION","27-Aug-2026","69500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5918.9,11327.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824749","OPTIND","BSESEN","OPTION","27-Aug-2026","74200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",140,0,20,5,"BSE SENSEX","","","","",0.05,173.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824753","OPTIND","BSESEN","OPTION","27-Aug-2026","76500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",32600,0,20,5,"BSE SENSEX","","","","",0.05,820.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824756","OPTIND","BSESEN","OPTION","27-Aug-2026","78800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",5420,0,20,5,"BSE SENSEX","","","","",0.05,2522.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824767","OPTIND","BANKEX","OPTION","27-Aug-2026","55800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824770","OPTIND","BANKEX","OPTION","27-Aug-2026","66100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",90,0,30,5,"BANKEX","","","","",0.05,1513.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824776","OPTIND","BANKEX","OPTION","27-Aug-2026","68400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,331.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824792","OPTIND","BSEFOC","OPTION","27-Aug-2026","37000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1935,0,45,5,"BSE FOCUSED IT INDEX","","","","",0.05,603.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3808320,"FOCIT"
"824803","OPTIND","BSESEN","OPTION","27-Aug-2026","70500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824806","OPTIND","BSESEN","OPTION","27-Aug-2026","72800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,43.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824821","OPTIND","BANKEX","OPTION","27-Aug-2026","60100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3221.15,7745.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824826","OPTIND","BANKEX","OPTION","27-Aug-2026","62400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1081.25,5351.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824833","OPTIND","BANKEX","OPTION","27-Aug-2026","64700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",960,0,30,5,"BANKEX","","","","",0.05,2838.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"824840","OPTIND","BSEFOC","OPTION","27-Aug-2026","31000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3814248,"FOCIT"
"824868","OPTIND","BSESEN","OPTION","27-Aug-2026","80500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",380.9,4664.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824872","OPTIND","BSESEN","OPTION","27-Aug-2026","82800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",20,0,20,5,"BSE SENSEX","","","","",2228.5,7371.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"824890","OPTIND","BSEFOC","OPTION","27-Aug-2026","41000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",1581.45,4417.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"824927","OPTIND","BANKEX","OPTION","27-Aug-2026","56400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824960","OPTIND","BSESEN","OPTION","27-Aug-2026","69800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"824974","OPTIND","BANKEX","OPTION","27-Aug-2026","57100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",6205.45,10746.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824978","OPTIND","BANKEX","OPTION","27-Aug-2026","59400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3913.5,8448.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824991","OPTIND","BANKEX","OPTION","27-Aug-2026","64100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,724.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"824997","OPTIND","BANKEX","OPTION","27-Aug-2026","66400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1530,0,30,5,"BANKEX","","","","",0.05,2488.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"825000","OPTIND","BANKEX","OPTION","27-Aug-2026","68700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1086.35,5191.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825005","OPTIND","BSESEN","OPTION","27-Aug-2026","74100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",100,0,20,5,"BSE SENSEX","","","","",1487.3,6631.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"825010","OPTIND","BSESEN","OPTION","27-Aug-2026","76400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",80,0,20,5,"BSE SENSEX","","","","",0.05,4090.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"825014","OPTIND","BSESEN","OPTION","27-Aug-2026","78700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",6140,0,20,5,"BSE SENSEX","","","","",0.05,1695.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"825026","OPTIND","BANKEX","OPTION","27-Aug-2026","55700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",7602.25,12143.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825042","OPTIND","BANKEX","OPTION","27-Aug-2026","60400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825044","OPTIND","BANKEX","OPTION","27-Aug-2026","62700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,221.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825050","OPTIND","BANKEX","OPTION","27-Aug-2026","67100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,846.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825053","OPTIND","BSESEN","OPTION","27-Aug-2026","70400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5022.5,10428.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825057","OPTIND","BSESEN","OPTION","27-Aug-2026","72700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2764.95,8103.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825091","OPTIND","BSEFOC","OPTION","27-Aug-2026","35500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",1215,4030.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3736314,"FOCIT"
"825096","OPTIND","BANKEX","OPTION","27-Aug-2026","63400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",337.65,4247.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825098","OPTIND","BANKEX","OPTION","27-Aug-2026","65700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",210,0,30,5,"BANKEX","","","","",0.05,1784.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"825126","OPTIND","BSESEN","OPTION","27-Aug-2026","80400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,20,5,"BSE SENSEX","","","","",0.05,680.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"825129","OPTIND","BSESEN","OPTION","27-Aug-2026","82700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,20,5,"BSE SENSEX","","","","",0.05,163.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"825198","OPTIND","BSESEN","OPTION","27-Aug-2026","78100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1800,0,20,5,"BSE SENSEX","","","","",0.05,1858.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
